GeneID,Gene,Importance
138009,DCAF4L2,0.0
102725254,LOC102725254,0.0
101929307,LOC101929307,0.0
105379035,LOC105379035,0.0
105378327,LOC105378327,0.0
101926964,LOC101926964,0.0
105374875,LOC105374875,0.0
105374559,LOC105374559,0.0
6853,SYN1,0.0
100616453,MIR4687,0.0
107984124,LOC107984124,0.0
105376243,LOC105376243,0.0
105370057,LINC02826,0.0
24141,LAMP5,0.0
105372686,LOC105372686,0.0
342666,LRRC37A11P,0.0
645030,NFIA-AS1,0.0
80975,TMPRSS5,0.0
100131390,SP9,0.0
619207,SCART1,0.0
112268103,LOC112268103,0.0
92949,ADAMTSL1,0.0
107984410,LOC107984410,0.0
23025,UNC13A,0.0
27283,TINAG,0.0
1016,CDH18,0.0
3707,ITPKB,0.0
105374314,LOC105374314,0.0
148930,KNCN,0.0
6338,SCNN1B,0.0
4316,MMP7,0.0
2675,GFRA2,0.0
644145,EXOC1L,0.0
102723347,LOC102723347,0.0
2835,GPR12,0.0
285768,LINC01622,0.0
79883,PODNL1,0.0
134288,TMEM174,0.0
100616452,MIR2682,0.0
107986954,LOC107986954,0.0
64409,GALNT17,0.0
101929575,CFAP61-AS1,0.0
105378714,LOC105378714,0.0
6014,RIT2,0.0
101927880,LINC02669,0.0
101928604,ZBTB46-AS1,0.0
105378925,LOC105378925,0.0
105369791,LRIG3-DT,0.0
105370195,LOC105370195,0.0
127733,UBXN10,0.0
9350,CER1,0.0
101927539,LOC101927539,0.0
107985779,LOC107985779,0.0
100379249,BOK-AS1,0.0
6966,TRGC1,0.0
107985955,LOC107985955,0.0
100874433,IQCJ-SCHIP1-AS1,0.0
56134,PCDHAC2,0.0
107986824,PDK4-AS1,0.0
91074,ANKRD30A,0.0
414196,CELF2-AS1,0.0
119,ADD2,0.0
729756,PRSS44P,0.0
101927722,LINC01644,0.0
64344,HIF3A,0.0
107987180,LOC107987180,0.0
653162,RPSAP9,0.0
400087,LINC02393,0.0
10232,MSLN,0.0
107985244,LOC107985244,0.0
58512,DLGAP3,0.0
353219,KAAG1,0.0
105375060,LOC105375060,0.0
100847059,MIR5094,0.0
79645,CLXN,0.0
105374166,LOC105374166,0.0
102723346,HCG21,0.0
105373490,LOC105373490,0.0
7033,TFF3,0.0
10468,FST,0.0
105370794,LOC105370794,0.0
107986774,LOC107986774,0.0
105370259,LOC105370259,0.0
112268071,LOC112268071,0.0
107986806,LINC02848,0.0
57582,KCNT1,0.0
101928280,LINC02549,0.0
105370440,LOC105370440,0.0
6900,CNTN2,0.0
84850,GLIS3-AS1,0.0
102467146,MAFTRR,0.0
102723818,LINC01248,0.0
168391,GALNTL5,0.0
105373938,LOC105373938,0.0
105372901,LOC105372901,0.0
112268304,LOC112268304,0.0
100505768,LINC01364,0.0
100847012,MIR5004,0.0
100506443,ITPKB-IT1,0.0
100507616,LINC02397,0.0
105377694,LOC105377694,0.0
9312,KCNB2,0.0
5275,SERPINB13,0.0
107985192,LOC107985192,0.0
51673,TPPP3,0.0
105374343,LOC105374343,0.0
155006,TMEM213,0.0
102724949,LOC102724949,0.0
4312,MMP1,0.0
56667,MUC13,0.0
28883,IGKV2D-28,0.0
101928880,LINC02182,0.0
3950,LECT2,0.0
105372008,LOC105372008,0.0
105379393,KAT6A-AS1,0.0
221833,SP8,0.0
78990,OTUB2,0.0
784,CACNB3,0.0
10021,HCN4,0.0
90874,ZNF697,0.0
105371031,LOC105371031,0.0
105376885,LOC105376885,0.0
105378866,LOC105378866,0.0
100885789,IFNG-AS1,0.0
283,ANG,0.0
148198,ZNF98,0.0
54436,SH3TC1,0.0
105374083,LOC105374083,0.0
554,AVPR2,0.0
728655,HULC,0.0
107984007,LOC107984007,0.0
388387,LINC00671,0.0
647946,MIR924HG,0.0
3853,KRT6A,0.0
105374179,LOC105374179,0.0
101928601,MEI4,0.0
107986406,LOC107986406,0.0
359809,PEG13,0.0
101928711,LOC101928711,0.0
105376737,LOC105376737,0.0
7045,TGFBI,0.0
105379370,LOC105379370,0.0
116969,ART5,0.0
158131,OR1Q1,0.0
101927641,LINC01877,0.0
100302212,MIR1324,0.0
391013,PLA2G2C,0.0
105370359,LOC105370359,0.0
100616435,MIR4801,0.0
3233,HOXD4,0.0
105372036,LOC105372036,0.0
6693,SPN,0.0
9834,FAM30A,0.0
400591,TMEM132E-DT,0.0
105374497,LOC105374497,0.0
101927921,LINC01478,0.0
105369685,LOC105369685,0.0
185,AGTR1,0.0
728,C5AR1,0.0
148581,UBE2U,0.0
729987,LINC01776,0.0
101929826,LINC01632,0.0
28627,TRBJ2-2P,0.0
105377397,LOC105377397,0.0
100616477,MIR4442,0.0
105379413,LOC105379413,0.0
105369410,LOC105369410,0.0
154790,CLEC2L,0.0
7252,TSHB,0.0
1421,CRYGD,0.0
285692,LINC02112,0.0
3890,KRT84,0.0
94015,TTYH2,0.0
107986952,LOC107986952,0.0
105375112,LOC105375112,0.0
105374020,LOC105374020,0.0
105376174,LOC105376174,0.0
342,APOC1P1,0.0
107985155,LOC107985155,0.0
441046,GUSBP5,0.0
105378161,LOC105378161,0.0
101928176,LINC01411,0.0
105378342,LOC105378342,0.0
723788,MIG7,0.0
8277,TKTL1,0.0
105374790,LOC105374790,0.0
23495,TNFRSF13B,0.0
105371786,LINC02594,0.0
101927329,LOC101927329,0.0
164781,DAW1,0.0
2562,GABRB3,0.0
6870,TACR3,0.0
3042,HBM,0.0
767582,SNORD114-6,0.0
2814,GP5,0.0
105369301,CLDN14-AS1,0.0
105378860,LOC105378860,0.0
56675,NRIP3,0.0
105379189,LOC105379189,0.0
102466252,MIR8069-1,0.0
54715,RBFOX1,0.0
107987362,LOC107987362,0.0
356,FASLG,0.0
28395,IGHV4-34,0.0
102724210,LOC102724210,0.0
101927511,LOC101927511,0.0
4188,MDFI,0.0
105375132,SDK1-AS1,0.0
105373613,LOC105373613,0.0
63908,NAPB,0.0
767568,SNORD113-8,0.0
105377786,LOC105377786,0.0
256536,TCERG1L,0.0
105370059,LINC02350,0.0
102723430,LOC102723430,0.0
107986759,LOC107986759,0.0
50831,TAS2R3,0.0
107984615,LOC107984615,0.0
79820,CATSPERB,0.0
780854,SNORD3D,0.0
112267934,LOC112267934,0.0
105372889,LOC105372889,0.0
105378473,LOC105378473,0.0
100507588,TGFBR3L,0.0
84870,RSPO3,0.0
100422910,MIR2861,0.0
1903,S1PR3,0.0
26279,PLA2G2D,0.0
100505635,DAAM2-AS1,0.0
201243,SPEM2,0.0
126364,LRRC25,0.0
91584,PLXNA4,0.0
23500,DAAM2,0.0
5301,PIN1P1,0.0
105370024,LOC105370024,0.0
107984642,LOC107984642,0.0
283435,LINC02825,0.0
332,BIRC5,0.0
105374042,LOC105374042,0.0
101926975,LINC01844,0.0
100820829,MYZAP,0.0
105373552,LOC105373552,0.0
105370085,LINC02414,0.0
23746,AIPL1,0.0
273,AMPH,0.0
79931,TNIP3,0.0
105377619,LOC105377619,0.0
79841,AGBL2,0.0
100132417,FCGR1CP,0.0
105379749,LOC105379749,0.0
105372523,LOC105372523,0.0
285043,LINC01936,0.0
80868,HCG4B,0.0
107986307,LOC107986307,0.0
105375514,LOC105375514,0.0
1118,CHIT1,0.0
102725048,LOC102725048,0.0
26059,ERC2,0.0
101927263,LOC101927263,0.0
102723741,LINC02863,0.0
105371825,LOC105371825,0.0
105369584,LINC02706,0.0
3855,KRT7,0.0
286178,LINC03018,0.0
107984805,LOC107984805,0.0
91662,NLRP12,0.0
10821,OR7E12P,0.0
159989,DEUP1,0.0
107985707,LOC107985707,0.0
101929798,PDE4DIPP4,0.0
389197,C4orf50,0.0
101928272,LOC101928272,0.0
101928919,LINC02489,0.0
222662,LHFPL5,0.0
105369409,LOC105369409,0.0
647190,RPS16P5,0.0
246,ALOX15,0.0
7503,XIST,0.0
105375903,LOC105375903,0.0
105373538,LINC01885,0.0
9620,CELSR1,0.0
933,CD22,0.0
2634,GBP2,0.0
107984489,LOC107984489,0.0
28949,IGKJ2,0.0
105373826,LOC105373826,0.0
105376344,LOC105376344,0.0
284950,LOC284950,0.0
107984118,LOC107984118,0.0
5778,PTPN7,0.0
101929082,LINC01333,0.0
146,ADRA1D,0.0
121256,TMEM132D,0.0
2700,GJA3,0.0
3358,HTR2C,0.0
388697,HRNR,0.0
105378956,LOC105378956,0.0
283165,KIRREL3-AS3,0.0
107987399,LOC107987399,0.0
146325,PRR35,0.0
8875,VNN2,0.0
5196,PF4,0.0
253962,CACNA1G-AS1,0.0
83550,GPR101,0.0
105373347,LOC105373347,0.0
28439,IGHV3-30,0.0
107986179,LOC107986179,0.0
100132354,LINC01512,0.0
5733,PTGER3,0.0
220594,USP32P2,0.0
101929617,LOC101929617,0.0
100505912,LOC100505912,0.0
100507639,LINC02432,0.0
107986266,LINC02473,0.0
6007,RHD,0.0
9288,TAAR3P,0.0
286554,BCORP1,0.0
28908,IGKV4-1,0.0
105373754,LOC105373754,0.0
105376003,LOC105376003,0.0
101926897,LINC02338,0.0
3240,HP,0.0
107987344,LOC107987344,0.0
338328,GPIHBP1,0.0
101927973,LINC01695,0.0
101927088,LOC101927088,0.0
441058,LINC01667,0.0
105379042,LOC105379042,0.0
101930276,LOC101930276,0.0
199675,MCEMP1,0.0
2205,FCER1A,0.0
105378114,LOC105378114,0.0
143662,MUC15,0.0
148145,LINC00906,0.0
139212,DNAAF6,0.0
759,CA1,0.0
105374191,LOC105374191,0.0
105376839,LOC105376839,0.0
151790,WDR49,0.0
57571,CARNS1,0.0
28947,IGKJ4,0.0
105371392,LOC105371392,0.0
109729137,MEF2C-AS2,0.0
401463,BHLHE22-AS1,0.0
4058,LTK,0.0
107984618,LOC107984618,0.0
105374021,LOC105374021,0.0
387590,TPTEP1,0.0
105375844,LOC105375844,0.0
347088,ADGRD2,0.0
26740,OR1J2,0.0
144920,LINC00343,0.0
1277,COL1A1,0.0
101928721,LOC101928721,0.0
85477,SCIN,0.0
3040,HBA2,0.0
101928509,LINC02268,0.0
9154,SLC28A1,0.0
105370119,LOC105370119,0.0
105372995,LOC105372995,0.0
28813,IGLV2-23,0.0
90632,LINC00473,0.0
105377864,LOC105377864,0.0
56302,TRPV5,0.0
390664,C1QTNF8,0.0
28933,IGKV1-33,0.0
160364,CLEC12A,0.0
105372751,LINC01684,0.0
3933,LCN1,0.0
106480334,BMS1P22,0.0
4069,LYZ,0.0
28913,IGKV3-15,0.0
7538,ZFP36,0.0
729681,LOC729681,0.0
3568,IL5RA,0.0
28681,TRAV8-5,0.0
680,BRS3,0.0
105370589,LOC105370589,0.0
28448,IGHV3-15,0.0
6274,S100A3,0.0
84189,SLITRK6,0.0
105376375,LOC105376375,0.0
105377724,LOC105377724,0.0
389730,SPATA31A6,0.0
105375777,LOC105375777,0.0
9626,GUCA1C,0.0
105378751,LOC105378751,0.0
2832,NPBWR2,0.0
101927879,LOC101927879,0.0
3111,HLA-DOA,0.0
29943,PADI1,0.0
112268263,LOC112268263,0.0
105378237,LOC105378237,0.0
100873963,LINC00279,0.0
8913,CACNA1G,0.0
1475,CSTA,0.0
105376313,LOC105376313,0.0
2346,FOLH1,0.0
57611,ISLR2,0.0
202299,LINC01554,0.0
105369308,LOC105369308,0.0
101929028,LOC101929028,0.0
107986271,LOC107986271,0.0
105370361,LINC03032,0.0
286530,P2RY8,0.0
102724731,LOC102724731,0.0
55355,HJURP,0.0
107986445,ZNF474-AS1,0.0
105374455,LOC105374455,0.0
105370608,LOC105370608,0.0
101927284,LOC101927284,0.0
56956,LHX9,0.0
1392,CRH,0.0
541472,IL6-AS1,0.0
58495,OVOL2,0.0
4009,LMX1A,0.0
389827,MYMK,0.0
105377372,NEUROG2-AS1,0.0
8857,FCGBP,0.0
5657,PRTN3,0.0
8091,HMGA2,0.0
353345,GPR141,0.0
129446,XIRP2,0.0
101927009,LINC02177,0.0
53637,S1PR5,0.0
105376586,LOC105376586,0.0
389161,ANKUB1,0.0
164284,APCDD1L,0.0
105376917,LOC105376917,0.0
729,C6,0.0
5241,PGR,0.0
107985078,LOC107985078,0.0
50508,NOX3,0.0
105378549,LOC105378549,0.0
170850,KCNG3,0.0
199713,NLRP7,0.0
26471,NUPR1,0.0
102724237,LOC102724237,0.0
63973,NEUROG2,0.0
105373592,LOC105373592,0.0
105378849,LOC105378849,0.0
105369329,LOC105369329,0.0
105377503,LOC105377503,0.0
107986540,LOC107986540,0.0
107984874,LOC107984874,0.0
128674,PROKR2,0.0
344167,FOXI3,0.0
1961,EGR4,0.0
107986123,LOC107986123,0.0
4118,MAL,0.0
107985492,LOC107985492,0.0
121278,TPH2,0.0
643965,TMEM88B,0.0
101929470,LOC101929470,0.0
105375716,LOC105375716,0.0
729451,SAMD4A-AS1,0.0
64078,SLC28A3,0.0
107161151,AOX3P-AOX2P,0.0
118427,OLFM3,0.0
3351,HTR1B,0.0
342510,CD300E,0.0
105369563,LINC02725,0.0
140679,SLC32A1,0.0
105374576,LOC105374576,0.0
150677,OTOS,0.0
105369711,LOC105369711,0.0
2359,FPR3,0.0
3904,LAIR2,0.0
1755,DMBT1,0.0
301,ANXA1,0.0
1295,COL8A1,0.0
85443,DCLK3,0.0
1591,CYP24A1,0.0
105377451,LOC105377451,0.0
107985402,LOC107985402,0.0
104266960,LINC01201,0.0
100133941,CD24,0.0
728798,FRMPD2B,0.0
100996291,LINC01993,0.0
400839,LINC01721,0.0
100505984,LINC02478,0.0
105369486,LINC02732,0.0
101927498,LINC01361,0.0
646951,MINDY4B,0.0
5100,PCDH8,0.0
3047,HBG1,0.0
107984128,LOC107984128,0.0
4311,MME,0.0
25859,PART1,0.0
53832,IL20RA,0.0
105374934,LOC105374934,0.0
729252,KRT16P1,0.0
51311,TLR8,0.0
389812,LCN15,0.0
3221,HOXC4,0.0
112268416,LOC112268416,0.0
56969,RPL23AP32,0.0
112268317,LOC112268317,0.0
116362,RBP7,0.0
100422992,MIR3151,0.0
285093,RTP5,0.0
83741,TFAP2D,0.0
10265,IRX5,0.0
54738,FEV,0.0
2019,EN1,0.0
107986659,LOC107986659,0.0
4804,NGFR,0.0
105378764,LOC105378764,0.0
105375198,LOC105375198,0.0
171389,NLRP6,0.0
101929796,NOTCH2NLR,0.0
28823,IGLV1-44,0.0
105375483,LOC105375483,0.0
104355135,LINC00431,0.0
441452,SPATA31C1,0.0
1135,CHRNA2,0.0
374,AREG,0.0
90853,SPOCD1,0.0
10351,ABCA8,0.0
196410,METTL7B,0.0
100616122,MIR4523,0.0
84929,FIBCD1,0.0
50964,SOST,0.0
286370,MIR4290HG,0.0
79748,LMAN1L,0.0
91156,IGFN1,0.0
105371267,CHD9NB,0.0
100506311,HOTAIRM1,0.0
202309,GAPT,0.0
11065,UBE2C,0.0
10279,PRSS16,0.0
5999,RGS4,0.0
107987143,LOC107987143,0.0
100507351,LOC100507351,0.0
9293,GPR52,0.0
3067,HDC,0.0
101928656,LINC01099,0.0
65997,RASL11B,0.0
101929730,LINC01352,0.0
131149,OTOL1,0.0
2922,GRP,0.0
105378916,LINC01765,0.0
102723638,LOC102723638,0.0
105369246,LOC105369246,0.0
3081,HGD,0.0
84699,CREB3L3,0.0
4626,MYH8,0.0
105378047,UST-AS2,0.0
101928563,LOC101928563,0.0
340654,LIPM,0.0
492307,PPDPFL,0.0
101927153,LINC02207,0.0
105370112,LOC105370112,0.0
107986215,LOC107986215,0.0
100506700,LINC02308,0.0
58985,IL22RA1,0.0
112267903,LOC112267903,0.0
101929428,PTPRD-DT,0.0
101927844,LINC02801,0.0
105378302,LOC105378302,0.0
107986963,LOC107986963,0.0
105375913,LOC105375913,0.0
105373277,LOC105373277,0.0
6315,ATXN8OS,0.0
105370537,LOC105370537,0.0
200403,VWA3B,0.0
107984696,LOC107984696,0.0
285154,CYP1B1-AS1,0.0
105377373,ANK2-AS1,0.0
105371204,LOC105371204,0.0
105371356,LOC105371356,0.0
3975,LHX1,0.0
105379554,LOC105379554,0.0
105371009,LOC105371009,0.0
101929544,LINC02217,0.0
60675,PROK2,0.0
105374521,LOC105374521,0.0
195814,SDR16C5,0.0
5166,PDK4,0.0
101928235,PIK3R5-DT,0.0
200772,UICLM,0.0
2834,PRLHR,0.0
56475,RPRM,0.0
105371307,LOC105371307,0.0
107984906,LOC107984906,0.0
3821,KLRC1,0.0
1143,CHRNB4,0.0
4745,NELL1,0.0
727764,MAFIP,0.0
339256,NOS2P3,0.0
6367,CCL22,0.0
126820,DNAI3,0.0
10309,CCNO,0.0
123745,PLA2G4E,0.0
2494,NR5A2,0.0
4958,OMD,0.0
101927351,LINC02302,0.0
105371874,LOC105371874,0.0
105369293,LOC105369293,0.0
342035,GLDN,0.0
730198,MEIS1-AS3,0.0
101926966,LINC01804,0.0
728739,LOC728739,0.0
100506328,LINC01127,0.0
105370451,LOC105370451,0.0
105374317,LOC105374317,0.0
257101,ZNF683,0.0
9833,MELK,0.0
105370658,LOC105370658,0.0
940,CD28,0.0
105378909,LINC02884,0.0
170689,ADAMTS15,0.0
105377087,LOC105377087,0.0
105373392,LOC105373392,0.0
57565,KLHL14,0.0
375940,DMBT1L1,0.0
8807,IL18RAP,0.0
90523,MLIP,0.0
2766,GMPR,0.0
105374817,LOC105374817,0.0
10462,CLEC10A,0.0
26246,OR2L2,0.0
115827,RAB3C,0.0
171558,PTCRA,0.0
105373943,LOC105373943,0.0
105371933,LOC105371933,0.0
6398,SECTM1,0.0
105375120,LOC105375120,0.0
26223,FBXL21P,0.0
6769,STAC,0.0
1010,CDH12,0.0
28476,IGHJ5,0.0
11249,NXPH2,0.0
105373895,LOC105373895,0.0
285780,LY86-AS1,0.0
105371908,LOC105371908,0.0
2012,EMP1,0.0
101929329,LAMP5-AS1,0.0
105373980,LOC105373980,0.0
23072,HECW1,0.0
653550,TP53TG3C,0.0
5075,PAX1,0.0
105377762,LOC105377762,0.0
105375436,LOC105375436,0.0
101978785,PCAT14,0.0
101927346,LINC02047,0.0
107984955,ELAVL4-AS1,0.0
105375435,LOC105375435,0.0
5354,PLP1,0.0
387911,C1QTNF9B,0.0
105374320,LOC105374320,0.0
28468,IGHV1-18,0.0
7092,TLL1,0.0
100287718,ANKRD66,0.0
55872,PBK,0.0
4501,MT1X,0.0
105377113,LOC105377113,0.0
100128264,HTR5A-AS1,0.0
886,CCKAR,0.0
10417,SPON2,0.0
2829,XCR1,0.0
3932,LCK,0.0
51285,RASL12,0.0
828,CAPS,0.0
28914,IGKV3-11,0.0
3747,KCNC2,0.0
105373117,LOC105373117,0.0
339512,CCDC190,0.0
344838,PAQR9,0.0
10912,GADD45G,0.0
107984117,LINC02058,0.0
133690,CAPSL,0.0
101927374,LOC101927374,0.0
3164,NR4A1,0.0
3706,ITPKA,0.0
3003,GZMK,0.0
440021,KRTAP5-2,0.0
3135,HLA-G,0.0
8507,ENC1,0.0
102724101,TP53TG3E,0.0
285220,EPHA6,0.0
105377616,LOC105377616,0.0
100500837,MIR3606,0.0
222894,FERD3L,0.0
406908,MIR124-2,0.0
3137,HLA-J,0.0
57822,GRHL3,0.0
5746,PTH2R,0.0
100689074,POU6F2-AS2,0.0
8013,NR4A3,0.0
26070,MYRF-AS1,0.0
102723656,LOC102723656,0.0
64446,DNAI2,0.0
553,AVPR1B,0.0
105376603,LINC02742,0.0
105372217,LOC105372217,0.0
104797537,GACAT3,0.0
3128,HLA-DRB6,0.0
116534,MRGPRE,0.0
7980,TFPI2,0.0
105378030,LOC105378030,0.0
55244,SLC47A1,0.0
157848,NKX6-3,0.0
105376374,LOC105376374,0.0
105379521,LOC105379521,0.0
389834,LOC389834,0.0
6754,SSTR4,0.0
102723753,LOC102723753,0.0
2886,GRB7,0.0
145741,C2CD4A,0.0
105375919,LOC105375919,0.0
255738,PCSK9,0.0
105372624,LOC105372624,0.0
94160,ABCC12,0.0
105377446,LINC00498,0.0
101927430,LINC01903,0.0
646,BNC1,0.0
643680,MS4A4E,0.0
105373899,LOC105373899,0.0
400841,LINC01597,0.0
105372969,LOC105372969,0.0
100652929,LINC02078,0.0
105377794,LOC105377794,0.0
4103,MAGEA4,0.0
346517,OR6V1,0.0
105379127,LOC105379127,0.0
1378,CR1,0.0
643224,TUBBP5,0.0
256394,SERPINA11,0.0
107987071,LOC107987071,0.0
107986402,LINC02196,0.0
9227,LRAT,0.0
80125,CCDC33,0.0
169044,COL22A1,0.0
27197,GPR82,0.0
105379854,LOC105379854,0.0
28434,IGHV3-33,0.0
5317,PKP1,0.0
256130,TMEM196,0.0
105373831,LOC105373831,0.0
105374197,LOC105374197,0.0
54443,ANLN,0.0
105379181,CTB-49A3.2,0.0
728806,NSFP1,0.0
26298,EHF,0.0
2128,EVX1,0.0
1592,CYP26A1,0.0
100170841,EPOP,0.0
7472,WNT2,0.0
107986865,LOC107986865,0.0
107986412,SLC1A3-AS1,0.0
102723605,LINC01445,0.0
105370525,LOC105370525,0.0
101927760,LINC02944,0.0
107984037,LOC107984037,0.0
100302522,PTCSC1,0.0
100616349,MIR4451,0.0
107987078,LOC107987078,0.0
4498,MT1JP,0.0
107986107,LOC107986107,0.0
1960,EGR3,0.0
100506621,LINC01279,0.0
107987290,LOC107987290,0.0
105369993,LOC105369993,0.0
375295,LINC01116,0.0
105369203,LOC105369203,0.0
2707,GJB3,0.0
105374796,LOC105374796,0.0
107986624,LOC107986624,0.0
150147,UMODL1-AS1,0.0
152573,SHISA3,0.0
2202,EFEMP1,0.0
1846,DUSP4,0.0
101929106,LOC101929106,0.0
2864,FFAR1,0.0
3816,KLK1,0.0
83656,FAM167A-AS1,0.0
5737,PTGFR,0.0
6402,SELL,0.0
101928532,LOC101928532,0.0
729815,LOC729815,0.0
158038,LINGO2,0.0
80274,SCUBE1,0.0
4490,MT1B,0.0
105369606,LINC02827,0.0
403340,MGC70870,0.0
100126584,LOC100126584,0.0
80309,SPHKAP,0.0
284798,LOC284798,0.0
105378675,LOC105378675,0.0
107985394,LOC107985394,0.0
399947,C11orf87,0.0
101928989,MIR4300HG,0.0
100507377,LINC02882,0.0
27136,MORC1,0.0
107985719,LOC107985719,0.0
105374689,LOC105374689,0.0
27319,BHLHE22,0.0
101928817,LOC101928817,0.0
3116,HLA-DPB2,0.0
100507435,DLGAP2-AS1,0.0
3484,IGFBP1,0.0
7447,VSNL1,0.0
4159,MC3R,0.0
105369826,LINC02821,0.0
29953,TRHDE,0.0
11081,KERA,0.0
79747,ADGB,0.0
146481,FRG2DP,0.0
105377953,LOC105377953,0.0
138307,LCN8,0.0
102724127,TP53TG3F,0.0
126661,CCDC163,0.0
151,ADRA2B,0.0
914,CD2,0.0
101927911,LOC101927911,0.0
2849,GPR26,0.0
6340,SCNN1G,0.0
1562,CYP2C18,0.0
29774,POM121L9P,0.0
64231,MS4A6A,0.0
102723316,FRG1DP,0.0
9333,TGM5,0.0
100874047,LINC00499,0.0
93190,CFAP107,0.0
6819,SULT1C2,0.0
51289,RXFP3,0.0
7201,TRHR,0.0
642597,AKAIN1,0.0
284930,EPIC1,0.0
642934,CERNA2,0.0
107105282,SCTR-AS1,0.0
100505875,LINC01088,0.0
105375553,LOC105375553,0.0
101929052,LINC00836,0.0
358,AQP1,0.0
105376081,LOC105376081,0.0
3117,HLA-DQA1,0.0
108570035,LINP1,0.0
101929309,LOC101929309,0.0
59350,RXFP1,0.0
345079,SOWAHB,0.0
645752,GOLGA6FP,0.0
2215,FCGR3B,0.0
105370066,LOC105370066,0.0
79083,MLPH,0.0
107986770,LOC107986770,0.0
399949,HOATZ,0.0
91807,MYLK3,0.0
7139,TNNT2,0.0
114571,SLC22A9,0.0
1133,CHRM5,0.0
8995,TNFSF18,0.0
729648,ZNF812P,0.0
135398,C6orf141,0.0
28912,IGKV3-20,0.0
101927728,LINC01476,0.0
105373944,LOC105373944,0.0
3119,HLA-DQB1,0.0
101927745,LOC101927745,0.0
9607,CARTPT,0.0
105378850,LOC105378850,0.0
125,ADH1B,0.0
101927281,LOC101927281,0.0
4496,MT1H,0.0
2938,GSTA1,0.0
339145,CIBAR2,0.0
2810,SFN,0.0
102724834,LINC02822,0.0
100507144,CD44-DT,0.0
102724036,LOC102724036,0.0
2693,GHSR,0.0
127795,C1orf87,0.0
2637,GBX2,0.0
113219468,MIR12120,0.0
101929122,FNDC1-AS1,0.0
105379031,LOC105379031,0.0
654433,PAX8-AS1,0.0
101929021,LOC101929021,0.0
54210,TREM1,0.0
7054,TH,0.0
100505879,KIF25-AS1,0.0
654780,LOC654780,0.0
54102,CLIC6,0.0
161931,ADAD2,0.0
57495,NWD2,0.0
340090,LOC340090,0.0
107986589,LOC107986589,0.0
497256,LOC497256,0.0
100507140,LINC01792,0.0
401492,LINC01235,0.0
503639,DUXAP10,0.0
150572,SMYD1,0.0
101929777,LOC101929777,0.0
339822,LINC01115,0.0
105375701,LOC105375701,0.0
2944,GSTM1,0.0
3569,IL6,0.0
112268143,LOC112268143,0.0
4283,CXCL9,0.0
414152,C10orf105,0.0
105376360,LOC105376360,0.0
5816,PVALB,0.0
101930665,LOC101930665,0.0
84735,CNDP1,0.0
388015,RTL1,0.0
147945,NLRP4,0.0
9177,HTR3B,0.0
90134,KCNH7,0.0
105372046,LOC105372046,0.0
440585,FAM183A,0.0
105371880,LOC105371880,0.0
100507336,LOC100507336,0.0
286184,LINC01289,0.0
729305,LINC02714,0.0
154664,ABCA13,0.0
107984440,LOC107984440,0.0
644694,CDRT15P2,0.0
107985119,LOC107985119,0.0
8128,ST8SIA2,0.0
101927999,LOC101927999,0.0
4142,MAS1,0.0
101927847,LOC101927847,0.0
107986321,NPY2R-AS1,0.0
2204,FCAR,0.0
8740,TNFSF14,0.0
219525,OR5AK4P,0.0
6373,CXCL11,0.0
100287387,LOC100287387,0.0
101927459,LINC01608,0.0
9518,GDF15,0.0
107987091,LOC107987091,0.0
2302,FOXJ1,0.0
105374235,LOC105374235,0.0
56245,C21orf62,0.0
105370803,LOC105370803,0.0
60482,SLC5A7,0.0
503637,DUXAP8,0.0
144809,FAM216B,0.0
100652997,LINC00706,0.0
284825,LINC01697,0.0
644139,PIRT,0.0
1356,CP,0.0
187,APLNR,0.0
594857,NPS,0.0
6098,ROS1,0.0
105372577,LOC105372577,0.0
5015,OTX2,0.0
101929974,LOC101929974,0.0
9052,GPRC5A,0.0
1041,CDSN,0.0
101929450,LINC02099,0.0
118932,ANKRD22,0.0
112268411,LOC112268411,0.0
105370307,LOC105370307,0.0
51725,FBXO40,0.0
105371634,LOC105371634,0.0
256369,CCDC197,0.0
5173,PDYN,0.0
100505874,LOC100505874,0.0
105369408,LOC105369408,0.0
105373009,LL22NC03-13G6.2,0.0
6910,TBX5,0.0
153571,IRX2-DT,0.0
389332,SMIM32,0.0
66002,CYP4F12,0.0
170692,ADAMTS18,0.0
26659,OR7A5,0.0
166752,FREM3,0.0
79191,IRX3,0.0
107987146,LOC107987146,0.0
105370115,LOC105370115,0.0
3576,CXCL8,0.0
3118,HLA-DQA2,0.0
3045,HBD,0.0
107987330,FAM239C,0.0
153572,IRX2,0.0
100130331,LOC100130331,0.0
105377901,LOC105377901,0.0
105371632,LOC105371632,0.0
1830,DSG3,0.0
3493,IGHA1,0.0
23316,CUX2,0.0
8076,MFAP5,0.0
1610,DAO,0.0
6588,SLN,0.0
3501,IGHG2,0.0
79160,LINC01711,0.0
107985634,LOC107985634,0.0
247,ALOX15B,0.0
1117,CHI3L2,0.0
50674,NEUROG3,0.0
4057,LTF,0.0
8284,KDM5D,0.0
8287,USP9Y,0.0
9383,TSIX,0.0
246126,TXLNGY,0.0
9086,EIF1AY,0.0
7544,ZFY,0.0
64595,TTTY15,0.0
9087,TMSB4Y,0.0
100862680,LINC00507,0.0
83869,TTTY14,0.0
105377223,LOC105377223,0.0
4922,NTS,0.0
9173,IL1RL1,0.0
100506527,LINC01007,0.0
